,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0
04/17/2023 09:30:12,25.3968239,44.4444427,44.4444427,40.4761925,34.92063,30.9523811,36.7724838,59,57,60,53,58,54,60,3090.47168,3090.47168,3090.47168,3090.47168,3090.47168,3090.47168,22.6760712,19.4609585,0.154190272,1.47631109,99.6926346,21.57238,6.84958649,24.9020653,43,1350.00012,6000.98438,0,20,6,4,7,4096,735.773438,3360.22656,17.9632187,15.4460011,19.53125,977.539063,25,36.5243874
04/17/2023 09:30:13,37.5,64.0625,53.125,52.34375,41.40625,49.21875,49.609375,52,54,58,52,53,53,58,2791.39355,2791.39355,2791.39355,2791.39355,2791.39355,2791.39355,25.6833649,22.0993519,0.4136848,2.47529483,99.69263,21.6976471,6.88936234,24.86229,43,1350.00012,6000.98438,0,8,0,0,6,4096,732.960938,3363.039,17.8945541,15.6710005,40.0390625,489.2578,25,36.5243874
04/17/2023 09:30:14,33.59375,57.03125,55.46875,53.90625,44.53125,37.5,47.0052071,52,59,57,52,61,53,59,3090.46973,3090.46973,2990.777,2990.777,2990.777,2990.777,23.4408283,20.35001,0.206998035,1.88861418,99.6925659,22.0012512,6.98575974,24.765892,43,1350.00012,6000.98438,0,7,0,0,5,4096,746.5742,3349.42578,18.22691,15.6410007,2.9296875,482.421875,25,36.5243874
04/17/2023 09:30:15,36.71875,57.03125,48.4375,38.28125,34.375,42.1875,42.8385429,56,56,54,54,57,52,57,2990.78027,2990.78027,2990.78027,2990.78027,2990.78027,2990.78027,24.8441734,21.22157,0.171515584,1.8448714,99.69267,22.1111832,7.020664,24.7309875,43,615,405.000031,0,12,0,2,25,4096,764.582031,3331.418,18.6665535,4.721,1.953125,964.84375,25,36.5243874
04/17/2023 09:30:16,19.53125,35.15625,42.1875,39.0625,21.875,27.34375,30.859375,51,58,57,59,55,52,60,3090.47217,3090.47217,3090.47217,3090.47217,3090.47217,2990.77954,24.3711357,19.9345436,0.1961367,1.60285378,99.69265,22.2997818,7.08054733,24.6711044,42,630,405.000031,0,37,3,0,32,4096,771.519531,3324.48047,18.8359261,3.33500028,5.859375,798.8281,25,36.5243874
04/17/2023 09:30:17,35.384613,54.6153831,54.6153831,56.92308,35.384613,36.15384,45.5128174,50,52,52,50,51,56,56,2990.77832,2990.77832,2990.77832,2990.77832,2990.77832,2990.77832,24.4142723,19.9343166,0.1814017,1.73630834,99.69261,22.44265,7.12591171,24.62574,42,630,405.000031,0,35,2,0,31,4096,767.644531,3328.35547,18.7413216,3.03000021,3.90625,806.6406,25,36.5243874
04/17/2023 09:30:18,26.9230728,34.615387,34.615387,36.15384,26.1538448,31.5384636,31.66666,51,54,52,61,52,52,61,3289.85645,3289.85645,3389.549,3389.549,3389.549,3389.549,23.1998253,20.0105534,0.156657085,1.42316008,99.69262,22.5496826,7.159897,24.5917549,44,1350.00012,6000.98438,0,21,1,0,8,4096,732.0117,3363.98828,17.87138,15.611001,1.953125,964.84375,25,36.5243874
04/17/2023 09:30:19,35.384613,48.46154,39.9999962,39.23077,38.4615364,42.3076935,40.64102,60,58,63,60,59,57,63,3090.471,2990.77856,2990.77856,2990.77856,2990.77856,2990.77856,26.7546921,23.5073986,0.274247676,2.01542473,99.69261,22.9620285,7.290825,24.4608269,44,1350.00012,6000.98438,0,9,0,0,7,4096,749.777344,3346.22266,18.30511,15.9370012,30.2734375,739.2578,25,36.5243874
04/17/2023 09:30:20,50,57.1428528,51.5873032,47.6190453,48.4126968,42.85714,49.6031761,59,54,55,51,52,52,58,2990.77881,2990.77881,2990.77881,2990.77881,3090.47144,3090.47144,24.0230427,20.330061,0.483357072,2.547034,99.6926346,23.1801376,7.360077,24.3915749,44,1350.00012,6000.98438,0,13,1,0,9,4096,789.84375,3306.15625,19.2832947,15.8650007,2.9296875,1354.49219,29,36.50955
04/17/2023 09:30:21,24.21875,42.96875,24.21875,23.4375,16.40625,24.21875,25.9114571,58,60,63,63,61,59,63,3289.85669,3289.85669,3289.85669,3190.164,3190.164,3190.164,24.2845917,21.48112,0.142679811,1.52859306,99.69263,23.2417221,7.379631,24.37202,44,1350.00012,6000.98438,0,7,0,0,5,4096,774.78125,3321.21875,18.9155579,15.7160006,32.2265625,364.2578,29,36.50955
04/17/2023 09:30:22,36.9230728,41.10577,34.9399033,44.08654,40.14423,39.4110565,39.4350929,53,54,57,53,55,54,57,3090.47021,3090.47021,3090.47021,3090.47021,3090.47021,3090.47021,25.4404316,21.9133816,0.199978739,1.89109111,99.69259,23.5093231,7.46459961,24.2870522,44,1350.00012,6000.98438,0,12,1,0,4,4096,791.8789,3304.121,19.3329811,13.6860008,37.109375,1355.46875,29,36.50955
04/17/2023 09:30:23,43.650795,41.6542664,36.11111,42.7207336,51.3764877,52.1329346,44.6077156,56,53,59,59,62,59,62,2990.78,2990.78,2891.08716,2891.08716,2891.08716,2891.08716,25.4030056,22.4920483,0.102405824,1.73883355,99.6926651,23.7958145,7.555565,24.1960869,45,1350.00012,6000.98438,0,9,1,0,4,4096,789.8789,3306.121,19.284153,15.777,69.33594,3.90625,29,36.50955
04/17/2023 09:30:24,46.1538429,46.1538429,39.2307625,50,56.1538467,57.6923065,49.2307739,57,57,56,58,57,60,60,2990.77881,2990.77881,2990.77881,2990.77881,2990.77881,2990.77881,24.82144,21.4095879,0.3603451,2.13867331,99.69263,24.000946,7.620697,24.1309547,45,1350.00012,6000.98438,0,8,0,0,5,4096,781.8789,3314.121,19.08884,16.149,1.953125,1355.46875,29,36.50955
04/17/2023 09:30:25,37.6923065,43.07692,46.9230766,38.4615364,50.7692261,44.6153831,43.58974,60,59,65,58,62,58,64,3090.47021,3090.47021,3090.47021,3090.47021,3090.47021,3090.47021,24.151577,20.4688473,0.526429534,2.35573363,99.69259,23.96167,7.608227,24.143425,45,1350.00012,6000.98438,0,14,0,0,11,4096,643.5664,3452.43359,15.71207,16.061,38.0859375,990.2344,29,36.50955
04/17/2023 09:30:26,35.71428,46.8253975,46.0317421,45.2380943,49.2063446,48.4126968,45.2380943,51,51,52,51,59,53,59,3090.473,3090.473,3090.473,3090.473,3090.473,3090.473,24.2920189,20.1197224,0.524264,2.41898417,99.69267,23.9671631,7.60997,24.1416817,45,840.000061,810.000061,0,16,1,0,20,4096,539.6914,3556.30859,13.17606,5.118,58.59375,366.210938,29,36.50955
04/17/2023 09:30:27,23.0769215,22.3076935,17.6923027,10.0000019,38.4615364,35.384613,24.4871864,54,52,66,53,61,56,66,3489.242,3489.242,3389.54932,3389.54932,3389.54932,3389.54932,23.6817112,20.4024582,0.149417683,1.52917123,99.69263,24.244751,7.69810867,24.0535431,44,840.000061,810.000061,0,18,3,0,9,4096,528.5664,3567.43359,12.9044533,6.18700027,58.59375,1161.13281,29,36.50955
04/17/2023 09:30:28,26.9230728,38.4615364,30.76923,24.6153831,46.1538429,38.4615364,34.23077,53,53,54,53,59,55,59,3289.856,3289.856,3289.856,3289.856,3289.856,3289.856,25.7792015,21.5394917,0.5674501,2.32942271,99.69261,24.3476181,7.73077,24.0208817,44,630,405.000031,0,26,3,0,39,4096,526.09375,3569.90625,12.8440857,5.97500038,3.90625,1357.42188,29,36.50955
04/17/2023 09:30:29,21.09375,37.5,20.3125,14.84375,39.84375,34.375,27.9947929,53,53,53,52,66,54,66,3389.5498,3389.5498,3389.5498,3389.5498,3389.5498,3389.5498,24.4707222,20.1046982,0.5544303,2.26977062,99.69264,24.5550537,7.79663467,23.9550171,44,855.000061,810.000061,0,33,4,0,21,4096,521.90625,3574.09375,12.7418518,6.1970005,59.5703125,990.2344,29,36.50955
04/17/2023 09:30:30,23.0769215,33.8461533,16.9230766,23.84615,41.53846,20.7692261,26.6666718,56,53,66,53,57,54,66,3289.85669,3289.85669,3289.85669,3389.54932,3389.54932,3389.54932,24.9279823,20.781847,0.5559999,2.248197,99.69263,24.7756882,7.86669159,23.88496,44,645.000061,810.000061,0,28,3,0,21,4096,517.5469,3578.45313,12.6354218,6.1260004,1.953125,1357.42188,29,36.50955
04/17/2023 09:30:31,17.1875,20.3125,25.78125,16.40625,42.96875,29.6875,25.390625,59,55,56,54,71,56,71,3489.24,3489.24,3489.24,3389.54761,3389.54761,3389.54761,24.9177341,21.0902615,0.343109071,1.81315088,99.69257,25.0164642,7.943142,23.80851,44,765.000061,810.000061,0,24,3,0,14,4096,517.5469,3578.45313,12.6354218,6.09300041,2.9296875,1093.75,29,36.50955
04/17/2023 09:30:32,31.25,32.03125,24.21875,21.875,44.53125,22.65625,29.4270821,54,52,56,58,63,56,60,3588.93628,3588.93628,3588.93628,3588.93628,3688.62915,3688.62915,23.2924118,19.8811626,0.213896543,1.57481933,99.69268,25.24897,8.016964,23.7346878,44,765.000061,810.000061,0,19,3,0,13,4096,518.9219,3577.07813,12.6689911,5.341,54.6875,366.210938,29,36.50955
04/17/2023 09:30:33,16.40625,23.4375,35.9375,18.75,39.0625,17.96875,25.2604179,63,51,54,53,60,54,61,3489.2417,3489.2417,3489.2417,3489.2417,3489.2417,3588.93433,25.70187,22.0078411,0.043263182,1.23162782,99.69262,25.4804916,8.090477,23.6611748,44,375.000031,405.000031,0,13,3,0,9,4096,518.9219,3577.07813,12.6689911,2.62900019,54.6875,367.1875,29,36.50955
04/17/2023 09:30:34,22.65625,24.21875,21.875,18.75,28.90625,23.4375,23.3072929,63,55,69,54,55,54,69,3489.2417,3489.2417,3489.2417,3489.2417,3489.2417,3489.2417,25.1942825,21.2963333,0.0462914668,1.3028177,99.69263,22.7208481,7.214245,24.5374069,44,330.000031,405.000031,0,17,5,0,9,4096,513.832031,3582.168,12.5447273,2.48800015,0.9765625,500.976563,29,36.50955
04/17/2023 09:30:35,29.2307682,24.6153831,18.4615364,12.3076916,26.9230728,18.4615364,21.6666641,62,53,75,53,59,54,75,3788.32,3788.32,3788.32,3788.32,3788.32,3788.32,24.0463486,20.2560673,0.048631195,1.05819547,99.6926346,22.7833252,7.23408127,24.51757,44,330.000031,405.000031,0,17,5,0,9,4096,509.832031,3586.168,12.4470711,2.68200016,54.6875,367.1875,29,36.50955
04/17/2023 09:30:36,23.84615,16.1538486,10.0000019,22.3076935,37.6923065,14.6153812,20.7692318,64,53,54,54,60,54,64,3588.934,3588.934,3588.934,3688.62671,3688.62671,3688.62671,25.2310162,21.41701,0.0474822372,1.17661107,99.69261,23.01654,7.308132,24.44352,44,330.000031,405.000031,0,17,5,0,9,4096,509.832031,3586.168,12.4470711,2.70200014,54.6875,364.2578,29,36.50955
04/17/2023 09:30:37,10.76923,6.92307949,13.0769253,8.4615345,35.384613,13.0769253,14.615387,55,52,78,54,63,56,78,3788.32056,3788.32056,3788.32056,3788.32056,3788.32056,3788.32056,24.6041355,20.8078365,0.04821366,1.11800313,99.69264,23.2226563,7.373577,24.3780746,44,330.000031,405.000031,0,17,5,0,9,4096,509.832031,3586.168,12.4470711,2.67800021,54.6875,367.1875,29,36.50955
04/17/2023 09:30:38,17.6923027,20.7692261,21.53846,12.3076916,35.384613,11.5384579,19.8718014,63,56,61,63,67,55,67,3489.24146,3489.24146,3489.24146,3489.24146,3489.24146,3489.24146,26.9553738,23.1280117,0.0493277274,1.179584,99.69262,23.52047,7.46813965,24.2835121,44,330.000031,405.000031,0,17,5,0,9,4096,509.832031,3586.168,12.4470711,2.335,53.7109375,360.351563,29,36.50955
04/17/2023 09:30:39,24.21875,24.21875,35.15625,49.21875,23.4375,17.1875,28.90625,56,62,63,62,59,62,62,3190.16357,3190.16357,3190.16357,3190.16357,3190.16357,3190.16357,26.3902283,22.5292645,0.043785017,1.21253872,99.69261,23.7475281,7.54023361,24.2114182,45,330.000031,405.000031,0,17,5,0,9,4096,509.832031,3586.168,12.4470711,2.707,54.6875,367.1875,29,36.50955
04/17/2023 09:30:40,30.76923,32.30769,39.9999962,31.5384636,47.6923065,35.384613,36.2820435,55,52,56,58,57,56,58,3190.16431,3190.16431,3289.857,3289.857,3289.857,3289.857,23.927721,19.9351158,0.04266391,1.62427139,99.6926346,23.6678,7.51491928,24.2367325,45,330.000031,405.000031,0,17,5,0,9,4096,509.832031,3586.168,12.4470711,2.34300017,54.6875,70.3125,29,36.50955
04/17/2023 09:30:41,21.09375,17.1875,9.375,15.625,32.8125,14.0625,18.359375,71,51,57,52,61,54,71,3688.62622,3688.62622,3688.62622,3688.62622,3688.62622,3688.62622,22.798872,18.9993038,0.0471749641,1.1165148,99.6926041,23.542038,7.474987,24.2766647,45,330.000031,405.000031,0,17,5,0,9,4096,509.832031,3586.168,12.4470711,2.532,54.6875,218.75,29,36.50955
04/17/2023 09:30:42,18.4615364,16.9230766,18.4615364,8.4615345,28.46154,8.4615345,16.5384712,53,69,54,54,59,53,69,3688.62866,3688.62866,3688.62866,3688.62866,3688.62866,3688.62866,24.7986641,20.9755974,0.04806059,1.09843338,99.6926651,23.5594711,7.480522,24.27113,45,330.000031,405.000031,0,17,5,0,9,4096,499.3203,3596.67969,12.1904373,2.732,0,367.1875,29,36.50955
04/17/2023 09:30:43,16.9230766,6.92307949,19.9999981,13.0769253,33.0769234,13.8461533,17.3076859,68,53,55,53,65,59,65,3688.627,3688.627,3688.627,3688.627,3688.627,3688.627,25.074234,21.2977772,0.05070039,1.08638537,99.69262,23.6283951,7.502407,24.2492447,45,330.000031,405.000031,0,17,5,0,10,4096,499.3203,3596.67969,12.1904373,2.792,54.6875,165.039063,29,36.50955
04/17/2023 09:30:44,23.0769215,12.3076916,11.5384579,3.8461566,33.8461533,8.4615345,15.5128183,53,53,54,52,75,58,75,3788.31885,3788.31885,3788.31885,3788.31885,3788.31885,3788.31885,24.8875713,21.0929222,0.04944503,1.09793317,99.6926,23.6865,7.520855,24.2307968,45,330.000031,405.000031,0,17,5,0,10,4096,499.3203,3596.67969,12.1904373,2.47200012,54.6875,366.210938,29,36.50955
04/17/2023 09:30:45,27.6923065,21.53846,15.3846149,6.92307949,36.1538467,21.53846,21.5384655,67,53,57,54,63,56,67,3588.93555,3588.93555,3588.93555,3588.93555,3588.93555,3588.93555,26.2181454,22.3829956,0.0475666262,1.167314,99.69266,23.7516556,7.541542,24.21011,45,330.000031,405.000031,0,17,5,0,9,4096,499.3203,3596.67969,12.1904373,2.31700015,0,367.1875,29,36.50955
04/17/2023 09:30:46,20.3125,24.3303528,11.71875,7.03125,28.9310513,13.28125,17.6008644,62,67,60,58,60,56,67,3688.6272,3688.6272,3688.6272,3688.6272,3688.6272,3688.6272,24.1367035,20.2860775,0.049535308,1.18337727,99.69263,23.4427414,7.44345856,24.3081932,45,330.000031,405.000031,0,17,5,0,9,4096,499.3203,3596.67969,12.1904373,2.35300016,0,366.210938,29,36.50955
04/17/2023 09:30:47,17.1875,13.1850958,19.53125,17.1875,37.4038467,13.28125,19.629406,57,59,59,57,66,58,66,3489.24146,3489.24146,3389.54883,3389.54883,3389.54883,3389.54883,26.6404972,22.7908554,0.0506395921,1.1937691,99.69261,23.6008377,7.493656,24.2579956,45,330.000031,405.000031,0,17,5,0,9,4096,499.3203,3596.67969,12.1904373,2.40600014,54.6875,187.5,29,36.50955
04/17/2023 09:30:48,23.0769215,26.1538448,18.4615364,8.4615345,35.384613,25.3846169,22.8205147,54,51,66,52,62,54,66,3588.935,3588.935,3588.935,3588.935,3489.24243,3489.24243,24.4196568,20.5380325,0.0537020527,1.26992738,99.6926346,23.5944366,7.491623,24.2600288,45,330.000031,405.000031,0,17,5,0,9,4096,499.3203,3596.67969,12.1904373,2.4610002,57.6171875,366.210938,29,36.50955
04/17/2023 09:30:49,24.21875,15.687,18.75,25,35.9375,21.875,23.5780411,53,53,53,66,59,54,66,3588.93359,3688.62622,3688.62622,3688.62622,3688.62622,3688.62622,23.7575016,19.9283752,0.04875951,1.217635,99.6926041,23.5937958,7.49142075,24.260231,45,330.000031,405.000031,0,17,5,0,9,4096,499.3203,3596.67969,12.1904373,2.64900017,54.6875,367.1875,29,36.50955
04/17/2023 09:30:50,23.0769215,11.5034943,10.0000019,10.0000019,28.46154,11.5384579,15.763402,53,69,54,53,65,54,69,3688.62842,3688.62842,3688.62842,3688.62842,3688.62842,3688.62842,24.77107,20.90618,0.04603631,1.13526261,99.69266,23.5337067,7.47233963,24.2793121,45,330.000031,405.000031,0,17,5,0,9,4096,499.3203,3596.67969,12.1904373,2.75000024,54.6875,367.1875,32,36.5154877
04/17/2023 09:30:51,17.6923027,11.5384579,13.8461533,15.3846149,29.2307682,7.69230747,15.8974409,54,53,54,69,72,67,73,3688.627,3688.627,3688.627,3688.627,3688.627,3688.627,25.2554741,21.4553947,0.0476036221,1.10682738,99.69262,23.56137,7.481125,24.2705269,45,330.000031,405.000031,0,17,5,0,9,4096,499.3203,3596.67969,12.1904373,2.775,56.640625,0,32,36.5154877
04/17/2023 09:30:52,15.625,30.46875,11.71875,10.9375,31.25,11.71875,18.6197929,65,68,54,54,53,53,68,3588.934,3588.934,3588.934,3588.934,3588.934,3588.934,25.2694378,21.6225,0.049236916,1.04760051,99.69261,23.67559,7.517391,24.23426,45,330.000031,405.000031,0,17,5,0,10,4096,499.3203,3596.67969,12.1904373,2.67800021,53.7109375,360.351563,32,36.5154877
