,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space"
04/29/2023 10:40:20,63.8461533,53.84615,44.6153831,50.7692337,47.6923065,50,51.7948761,36,38,37,36,40,37,38,2492.315,2392.62231,2392.62231,2392.62231,2492.315,2392.62231,17.686348,15.273735,0.00355362822,1.1370405,99.6926,16.8677979,5.35580444,26.3958473,30,1350.00012,5000.98047,0,0,0,0,0,4096,187.1289,3908.871,4.568577,13.0890007,0,0,26,39.8908234
04/29/2023 10:40:21,61.71875,39.0625,35.15625,49.21875,33.59375,32.8125,41.9270821,37,37,39,36,38,37,39,2392.62158,2392.62158,2392.62158,2392.62158,2392.62158,2392.62158,16.2039623,13.9641829,0.001023753,0.948955059,99.6925659,16.49366,5.237011,26.51464,31,1350.00012,5000.98047,0,0,0,0,0,4096,187.1289,3908.871,4.568577,13.0060005,0,0,26,39.8908234
04/29/2023 10:40:22,63.28125,46.09375,46.875,49.21875,50.78125,48.4375,50.78125,37,36,38,38,37,38,40,2392.62183,2392.62183,2392.62183,2392.62183,2392.62183,2392.62183,18.0629635,15.6622343,0.00396507559,1.16511261,99.69257,16.3441238,5.18952942,26.5621223,31,1350.00012,5000.98047,0,0,0,0,0,4096,192.660156,3903.33984,4.703617,13.121,0,0,26,39.8908234
04/29/2023 10:40:23,55.384613,38.6298065,30.76923,45.3846169,39.9999962,33.0769234,40.5408669,36,35,37,38,36,35,38,2392.62183,2990.77734,2392.62183,2492.31445,2492.31445,2492.31445,16.0846767,13.784976,0.00212950772,0.9388327,99.69258,16.3773575,5.200081,26.55157,31,1350.00012,5000.98047,0,0,0,0,0,4096,192.660156,3903.33984,4.703617,13.111001,0,0,26,39.8908234
04/29/2023 10:40:24,50.0248032,21.790863,17.1875,46.875,13.3184547,19.53125,28.1213112,36,35,37,39,35,36,39,2691.69971,2691.69971,2492.31445,3389.54761,2492.31445,2492.31445,14.891242,12.7232294,0.001311761,0.728617668,99.69258,16.3918915,5.20469666,26.5469551,31,405.000031,405.000031,0,0,0,0,0,4096,192.660156,3903.33984,4.703617,13.0110006,0,0,26,39.8908234
04/29/2023 10:40:25,23.0769215,10.8173075,6.92307949,16.9230766,10.0000019,12.3076916,13.34135,40,37,34,34,33,34,38,2492.3147,2392.622,2691.7,2990.77759,2791.39258,2392.622,13.5689545,10.4073162,0.00432330323,0.7662315,99.69259,16.4674072,5.228672,26.52298,30,345.000031,405.000031,0,0,0,0,0,4096,192.660156,3903.33984,4.703617,1.4230001,0,0,26,39.8908234
04/29/2023 10:40:26,18.6899071,15.625,6.262398,3.90625,8.533657,6.25,9.877872,31,31,30,32,31,32,33,3190.16235,3688.62524,2691.69946,2392.62183,2691.69946,2392.62183,10.3688574,7.28279066,0.003743788,0.731972933,99.69257,16.4967575,5.23799133,26.51366,30,300,405.000031,0,0,0,0,0,4096,192.660156,3903.33984,4.703617,1.187,0,0,26,39.8908234
04/29/2023 10:40:27,15.625,38.1250038,18.75,15.724206,16.5178528,18.75,20.5820084,38,58,36,38,35,37,57,2990.77734,3688.62549,2691.69971,2292.9292,2492.31445,2691.69971,19.35438,16.0616169,0.00164659484,0.8440933,99.69258,16.7660675,5.32350159,26.42815,30,300,405.000031,0,0,0,0,0,4096,192.660156,3903.33984,4.703617,1.27200007,0,0,26,39.8908234
04/29/2023 10:40:28,7.716346,9.362984,2.30768919,3.076923,3.8461566,4.615384,5.154252,31,31,30,32,32,31,32,2392.62158,2492.31421,4785.243,2492.31421,2791.39185,2990.77686,8.183538,5.11227846,0.0012734005,0.7038873,99.6925659,16.8217087,5.34117126,26.41048,30,300,405.000031,0,0,0,0,0,4096,192.660156,3903.33984,4.703617,1.20800006,0,0,26,39.8908234
